pool_rank,benchmark,task_id,task_column,candidate_reason,mix_selection_score,final_priority_score,difficulty_tier,difficulty_signal,representative_signal,unique_unpredictable_signal,discrimination_signal,observed_count,imputed_mean,observed_mean,observed_std,strength_correlation,useful_representativeness_score,task_unpredictability_score,representative_rank_within_benchmark,unique_rank_within_benchmark,composite_rank_within_benchmark,base_representative_task,difficult_task,frontier_task_with_signal,unique_unpredictable_task,high_composite_task
1613,labbench,figqa-0082,labbench/figqa-0082,difficult,0.6149390266931865,0.6549390266931865,hard,0.708333375,0.7687861271676301,0.31213872832369943,0.6049723756906077,16,0.291666625,0.291666625,0.3886408072801406,0.2038932286309034,0.3283109633623745,0.0834413340908613,41.0,120.0,50.0,False,True,False,False,False
1614,labbench,figqa-0062,labbench/figqa-0062,difficult,0.6143674352505348,0.6543674352505349,hard,0.75,0.884393063583815,0.04335260115606936,0.7099447513812155,16,0.25,0.25,0.3996526443189448,0.3180426194111517,0.3545732285724955,0.018627241873992118,21.0,166.0,51.0,False,True,False,False,False
1615,labbench,figqa-0059,labbench/figqa-0059,high_composite,0.6533227170589092,0.6533227170589092,medium,0.37500006250000006,0.7167630057803468,0.6878612716763006,0.9116022099447514,16,0.6249999374999999,0.6249999374999999,0.4389856145612104,0.4147503012511322,0.32015684583354204,0.16819958545218183,50.0,55.0,20.0,False,False,False,False,True
1616,labbench,figqa-0067,labbench/figqa-0067,high_composite,0.6515559070623622,0.6515559070623622,medium,0.645833375,0.953757225433526,0.15606936416184972,0.7817679558011049,16,0.354166625,0.354166625,0.4161455261784744,0.4483245092144596,0.3739849860641591,0.044901497774035626,9.0,147.0,21.0,False,False,False,False,True
1617,labbench,figqa-0149,labbench/figqa-0149,high_composite,0.6490130896113436,0.6490130896113436,medium,0.6875,0.9190751445086706,0.031791907514450865,0.9834254143646409,16,0.3125,0.3125,0.4635124054434789,0.3545551582888267,0.36852942407234085,0.014519796664454465,15.0,169.0,22.0,False,False,False,False,True
1618,labbench,figqa-0072,labbench/figqa-0072,high_composite,0.6490045349719964,0.6490045349719964,medium,0.5833333125,0.7283236994219653,0.5173410404624278,0.7928176795580111,16,0.4166666875,0.4166666875,0.4166667125000386,0.1853774351432812,0.32259644415440436,0.12086770260841928,48.0,85.0,23.0,False,False,False,False,True
1619,labbench,figqa-0142,labbench/figqa-0142,high_composite,0.6471704044645994,0.6471704044645994,medium,0.6875,0.791907514450867,0.3930635838150289,0.6657458563535912,16,0.3125,0.3125,0.399109286063667,0.3528869902563222,0.3310967344298007,0.09659770368228704,37.0,106.0,24.0,False,False,False,False,True
1620,labbench,figqa-0121,labbench/figqa-0121,high_composite,0.6465193887976839,0.6465193887976839,medium,0.4791666875,0.7572254335260116,0.546242774566474,0.8342541436464088,16,0.5208333125,0.5208333125,0.4244073083349177,0.3637505914765902,0.32713444005160647,0.1265798748065443,43.0,80.0,25.0,False,False,False,False,True
1621,labbench,figqa-0174,labbench/figqa-0174,high_composite,0.646353594923634,0.646353594923634,medium,0.645833375,0.930635838150289,0.1676300578034682,0.7817679558011049,16,0.354166625,0.354166625,0.4161455261784744,0.3640164005445849,0.36973563077693217,0.049781402102752836,13.0,145.0,26.0,False,False,False,False,True
1622,labbench,figqa-0157,labbench/figqa-0157,high_composite,0.6451072918142026,0.6451072918142026,medium,0.6458333125,0.8670520231213873,0.3063583815028902,0.6906077348066298,16,0.3541666875,0.3541666875,0.3991093023760406,0.5146122800793691,0.349477013609831,0.08258889415315274,24.0,121.0,27.0,False,False,False,False,True
1623,labbench,figqa-0136,labbench/figqa-0136,difficult,0.6037489140747253,0.6437489140747253,hard,0.7916666875,0.815028901734104,0.12427745664739884,0.5966850828729282,16,0.2083333125,0.2083333125,0.3886407871780056,0.3201485776388678,0.3366715625840572,0.0387310932770738,33.0,153.0,53.0,False,True,False,False,False
1624,labbench,figqa-0088,labbench/figqa-0088,difficult;frontier_with_variance;unique_unpredictable,0.5166244569802279,0.636624456980228,frontier,0.9791666875,0.04046242774566474,0.9942196531791907,0.06077348066298342,16,0.0208333125,0.0208333125,0.0806870723588348,-0.7713614692119414,0.017040984642686427,0.4730363395805882,167.0,2.0,109.0,False,True,True,True,False
1625,labbench,figqa-0047,labbench/figqa-0047,difficult,0.5933985242316491,0.6333985242316491,hard,0.7500000625000001,0.6011560693641619,0.4421965317919075,0.5662983425414365,16,0.2499999375,0.2499999375,0.3818812942743904,0.2581160784264052,0.29069367683498293,0.10581113195845537,70.0,98.0,59.0,False,True,False,False,False
1626,labbench,figqa-0040,labbench/figqa-0040,difficult,0.5840601784512423,0.6240601784512423,hard,0.770833375,0.5433526011560693,0.45664739884393063,0.580110497237569,16,0.229166625,0.229166625,0.385838721614659,0.3671798382667675,0.27743171656552573,0.1069891783468121,80.0,95.0,64.0,False,True,False,False,False
1627,labbench,figqa-0143,labbench/figqa-0143,unique_unpredictable,0.5822038208681298,0.6222038208681299,medium,0.45833337500000004,0.4277456647398844,0.8208092485549133,0.7513812154696132,16,0.541666625,0.541666625,0.4061164866075795,0.3303847195026076,0.23491474584588365,0.23523205402682013,100.0,32.0,66.0,False,False,False,True,False
1628,labbench,figqa-0137,labbench/figqa-0137,difficult;frontier_with_variance;unique_unpredictable,0.4987053818357192,0.6187053818357193,frontier,0.9791666875,0.005780346820809248,0.9710982658959537,0.06077348066298342,16,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,0.0007742088672723662,0.42805534327981254,173.0,6.0,126.0,False,True,True,True,False
1629,labbench,figqa-0167,labbench/figqa-0167,difficult;unique_unpredictable,0.5331823762150504,0.6131823762150505,hard,0.7916666875,0.08670520231213873,0.9826589595375722,0.39502762430939226,16,0.2083333125,0.2083333125,0.351089586244686,-0.0057616849095712,0.049390881264536154,0.46925517932842564,159.0,4.0,98.0,False,True,False,True,False
1630,labbench,figqa-0032,labbench/figqa-0032,unique_unpredictable,0.5717345830805097,0.6117345830805098,medium,0.5,0.3468208092485549,0.8439306358381503,0.7624309392265194,16,0.5,0.5,0.4082483414949471,-0.1148995474101581,0.20967800826462524,0.25151880860465536,114.0,28.0,75.0,False,False,False,True,False
1631,labbench,figqa-0090,labbench/figqa-0090,difficult,0.5707541315562825,0.6107541315562826,hard,0.7291666875,0.6069364161849711,0.1936416184971098,0.850828729281768,16,0.2708333125,0.2708333125,0.4284784094862188,0.3385512847618808,0.2918720519476907,0.05717775665660052,69.0,140.0,76.0,False,True,False,False,False
1632,labbench,figqa-0144,labbench/figqa-0144,difficult,0.5684529987545108,0.6084529987545109,hard,0.875,0.3699421965317919,0.7052023121387283,0.292817679558011,16,0.125,0.125,0.3307189138830738,0.2067943023608867,0.21333770633601304,0.17302286438899384,110.0,52.0,78.0,False,True,False,False,False
1633,labbench,figqa-0110,labbench/figqa-0110,unique_unpredictable,0.565100158081308,0.605100158081308,medium,0.625,0.3930635838150289,0.838150289017341,0.4116022099447514,16,0.375,0.375,0.3510896530011957,0.3446653893196053,0.2202686904998329,0.24848689392157342,106.0,29.0,80.0,False,False,False,True,False
1634,labbench,figqa-0010,labbench/figqa-0010,difficult,0.5649390266931865,0.6049390266931866,hard,0.708333375,0.6589595375722543,0.2658959537572254,0.6049723756906077,16,0.291666625,0.291666625,0.3886408072801406,0.3610044391665522,0.3063716231018071,0.07398014429184152,60.0,128.0,81.0,False,True,False,False,False
1635,labbench,figqa-0065,labbench/figqa-0065,difficult,0.5648863172988255,0.6048863172988256,hard,0.7083333125,0.6763005780346821,0.16184971098265896,0.7375690607734806,16,0.2916666875,0.2916666875,0.4061164673704636,0.3269423056140392,0.30824078833624796,0.045433938510509364,57.0,146.0,82.0,False,True,False,False,False
1636,labbench,figqa-0057,labbench/figqa-0057,difficult,0.5608600342853807,0.6008600342853807,hard,0.7083333125,0.5722543352601156,0.430635838150289,0.505524861878453,16,0.2916666875,0.2916666875,0.370341492653186,0.344755817824775,0.2827714264636011,0.10443488568182757,75.0,99.0,84.0,False,True,False,False,False
1637,labbench,figqa-0004,labbench/figqa-0004,difficult;unique_unpredictable,0.5201603130379155,0.6001603130379156,hard,0.854166625,0.18497109826589594,0.815028901734104,0.2541436464088398,16,0.145833375,0.145833375,0.3111080806524227,0.2558882678275928,0.14802624108580764,0.2316163124194751,142.0,33.0,106.0,False,True,False,True,False
1638,labbench,figqa-0092,labbench/figqa-0092,unique_unpredictable,0.5592235054130872,0.5992235054130872,medium,0.5625,0.1329479768786127,0.9595375722543352,0.8812154696132597,16,0.4375,0.4375,0.436506840979898,-0.0246312653462338,0.10770195714826483,0.3457487184761209,151.0,8.0,85.0,False,False,False,True,False
1639,labbench,figqa-0042,labbench/figqa-0042,difficult;unique_unpredictable,0.5181663360939346,0.5981663360939347,hard,0.8333334375,0.16184971098265896,0.9132947976878613,0.16574585635359115,16,0.1666665625,0.1666665625,0.2635230724666174,0.3157279416778666,0.12064898825704977,0.3145055063740495,146.0,16.0,108.0,False,True,False,True,False
1640,labbench,figqa-0060,labbench/figqa-0060,difficult,0.5520227378170608,0.5920227378170608,hard,0.7500000625000001,0.6994219653179191,0.26011560693641617,0.36464088397790057,16,0.2499999375,0.2499999375,0.3435921405210087,0.3677443760291831,0.3142085605348036,0.07352163278359203,53.0,129.0,89.0,False,True,False,False,False
1641,labbench,figqa-0131,labbench/figqa-0131,difficult,0.5504822558866325,0.5904822558866325,hard,0.7708333125,0.4393063583815029,0.5260115606936416,0.48342541436464087,16,0.2291666875,0.2291666875,0.3673998788880649,0.3900323680539284,0.24316421251948572,0.121445815253452,98.0,83.0,90.0,False,True,False,False,False
1642,labbench,figqa-0091,labbench/figqa-0091,difficult;unique_unpredictable,0.507360461309999,0.5873604613099991,hard,0.8125,0.12138728323699421,0.9508670520231214,0.16022099447513813,16,0.1875,0.1875,0.2626984170743611,0.3181980370098441,0.09762570552943835,0.34094022247982014,153.0,9.0,116.0,False,True,False,True,False
1643,labbench,figqa-0079,labbench/figqa-0079,difficult;unique_unpredictable,0.5056736743305495,0.5856736743305496,hard,0.70833325,0.12716763005780346,0.884393063583815,0.4198895027624309,16,0.29166675,0.29166675,0.3510896826706995,-0.0852499756323567,0.10041575364309613,0.2965973741121125,152.0,21.0,120.0,False,True,False,True,False
1644,labbench,figqa-0081,labbench/figqa-0081,difficult,0.5456730668681937,0.5856730668681938,hard,0.708333375,0.5375722543352601,0.4797687861271676,0.40331491712707185,16,0.2916666249999999,0.2916666249999999,0.3510896084968685,0.2996446462046014,0.27697961474185184,0.1092853122445937,81.0,91.0,92.0,False,True,False,False,False
1645,labbench,figqa-0171,labbench/figqa-0171,difficult;unique_unpredictable,0.5049794489728707,0.5849794489728708,hard,0.91666675,0.03468208092485549,1.0,0.09116022099447514,16,0.08333325,0.08333325,0.1443374229598391,-0.512268637335321,0.01663762289171019,0.5527864045000422,168.0,1.0,121.0,False,True,False,True,False
1646,labbench,figqa-0048,labbench/figqa-0048,difficult,0.5445305545165945,0.5845305545165945,hard,0.7083333125,0.5317919075144508,0.42196531791907516,0.505524861878453,16,0.2916666875,0.2916666875,0.370341492653186,0.4783009591034412,0.27624476193067465,0.10314521813299105,82.0,101.0,93.0,False,True,False,False,False
1647,labbench,figqa-0122,labbench/figqa-0122,unique_unpredictable,0.5431153357122042,0.5831153357122042,medium,0.41666662499999996,0.3063583815028902,0.8959537572254336,0.7182320441988951,16,0.583333375,0.583333375,0.3996526703832771,0.4695723633504488,0.19941716146897961,0.3050661582870373,121.0,19.0,94.0,False,False,False,True,False
1648,labbench,figqa-0165,labbench/figqa-0165,difficult,0.541547484043169,0.581547484043169,hard,0.770833375,0.2947976878612717,0.7572254335260116,0.3756906077348066,16,0.2291666249999999,0.2291666249999999,0.347985280160468,0.2454295707452851,0.19448519536369344,0.19975529672112835,123.0,43.0,95.0,False,True,False,False,False
1649,labbench,figqa-0093,labbench/figqa-0093,unique_unpredictable,0.5405144666063216,0.5805144666063217,medium,0.583333375,0.32947976878612717,0.8323699421965318,0.47513812154696133,16,0.416666625,0.416666625,0.3632416455413798,0.239353203430894,0.20779342072178916,0.24547432561882776,117.0,30.0,96.0,False,False,False,True,False
1650,labbench,figqa-0086,labbench/figqa-0086,difficult;unique_unpredictable,0.49952912117720677,0.5795291211772068,hard,0.8541666875,0.11560693641618497,0.9075144508670521,0.12430939226519337,16,0.1458333125,0.1458333125,0.234779785635582,0.1787477345296662,0.08849517045565415,0.3139984292493567,154.0,17.0,124.0,False,True,False,True,False
1651,labbench,figqa-0066,labbench/figqa-0066,difficult;unique_unpredictable,0.499118093579843,0.579118093579843,hard,0.9375000625,0.05202312138728324,0.9364161849710982,0.08287292817679558,16,0.0624999375,0.0624999375,0.1301039948625083,0.1419509548127242,0.027476638240168796,0.3360863075149023,165.0,12.0,125.0,False,True,False,True,False
1652,labbench,figqa-0080,labbench/figqa-0080,difficult;unique_unpredictable,0.4983181749028958,0.5783181749028958,hard,0.7499999375000002,0.14450867052023122,0.9017341040462428,0.23204419889502761,16,0.2500000624999999,0.2500000624999999,0.3004627391856327,0.1393855043820271,0.11308559936056956,0.308776079116599,149.0,18.0,128.0,False,True,False,True,False
1653,labbench,figqa-0008,labbench/figqa-0008,difficult;unique_unpredictable,0.4982224710403826,0.5782224710403826,hard,0.79166675,0.08092485549132948,0.976878612716763,0.1850828729281768,16,0.20833325,0.20833325,0.2856522628613547,-0.1692473751154521,0.04688466598509359,0.46821737432610555,160.0,5.0,129.0,False,True,False,True,False
1654,labbench,figqa-0104,labbench/figqa-0104,difficult;unique_unpredictable,0.4921104927885383,0.5721104927885383,hard,0.85416675,0.06936416184971098,0.9508670520231214,0.11049723756906077,16,0.14583325,0.14583325,0.2030581727678364,-0.0270283876200207,0.03825797242001535,0.34094022247982014,162.0,10.0,131.0,False,True,False,True,False
1655,labbench,figqa-0096,labbench/figqa-0096,difficult,0.531726798202324,0.5717267982023241,hard,0.7083334375,0.6184971098265896,0.2543352601156069,0.4972375690607735,16,0.2916665625,0.2916665625,0.3703414223351826,0.3875505266851456,0.2949551637212128,0.07120981023628892,67.0,130.0,99.0,False,True,False,False,False
1656,labbench,figqa-0176,labbench/figqa-0176,difficult;unique_unpredictable,0.48786937100455485,0.5678693710045549,hard,0.8125000625000001,0.057803468208092484,0.9884393063583815,0.11602209944751381,16,0.1874999375,0.1874999375,0.2347797634516944,-0.4530257294253119,0.031998874272730946,0.473036339580588,164.0,3.0,133.0,False,True,False,True,False
1657,labbench,figqa-0164,labbench/figqa-0164,unique_unpredictable,0.5276379818286334,0.5676379818286335,medium,0.3125,0.2254335260115607,0.9653179190751445,0.861878453038674,16,0.6875,0.6875,0.4325112554733403,-0.1843447831430652,0.16132849785109482,0.3526026486045104,135.0,7.0,100.0,False,False,False,True,False
1658,labbench,figqa-0053,labbench/figqa-0053,difficult;unique_unpredictable,0.4871013755124669,0.567101375512467,hard,0.8541666875,0.06358381502890173,0.930635838150289,0.12430939226519337,16,0.1458333125,0.1458333125,0.234779785635582,0.3260222795788363,0.03645919674560392,0.33398968900634907,163.0,13.0,134.0,False,True,False,True,False
1659,labbench,figqa-0011,labbench/figqa-0011,difficult,0.5258426293736826,0.5658426293736827,hard,0.7083333125,0.30057803468208094,0.791907514450867,0.30386740331491713,16,0.2916666875,0.2916666875,0.3307190004999937,0.3921799246614623,0.1971847318882441,0.22038716787638635,122.0,37.0,101.0,False,True,False,False,False
1660,labbench,figqa-0151,labbench/figqa-0151,difficult,0.5228810998172684,0.5628810998172684,hard,0.7708333125,0.7052023121387283,0.04335260115606936,0.48342541436464087,16,0.2291666875,0.2291666875,0.3673998788880649,0.2921620588817603,0.3146631545390459,0.018627241873992118,52.0,167.0,103.0,False,True,False,False,False
1661,labbench,figqa-0141,labbench/figqa-0141,difficult;unique_unpredictable,0.48226341318801297,0.562263413188013,hard,0.791666625,0.011560693641618497,0.9421965317919075,0.2983425414364641,16,0.208333375,0.208333375,0.3307189926257023,0.128539554676102,0.0012313828891026164,0.3360863260105039,172.0,11.0,137.0,False,True,False,True,False
1662,labbench,figqa-0153,labbench/figqa-0153,unique_unpredictable,0.5216841285678073,0.5616841285678074,medium,0.645833375,0.26011560693641617,0.861271676300578,0.35911602209944754,16,0.354166625,0.354166625,0.3429600139675314,0.018900518415256,0.18753637219091274,0.2670976170945183,129.0,25.0,104.0,False,False,False,True,False
1663,labbench,figqa-0052,labbench/figqa-0052,difficult,0.5215473605211892,0.5615473605211893,hard,0.75,0.4508670520231214,0.5375722543352601,0.27900552486187846,16,0.25,0.25,0.3227486767337319,0.3299015029496008,0.24810946834302627,0.12580846029706239,96.0,81.0,105.0,False,True,False,False,False
1664,labbench,figqa-0138,labbench/figqa-0138,difficult,0.5186547919394501,0.5586547919394501,hard,0.75,0.4797687861271676,0.37283236994219654,0.46685082872928174,16,0.25,0.25,0.3632416168643813,0.3936800615661842,0.2545288526514894,0.09647950675617367,91.0,110.0,107.0,False,True,False,False,False
1665,labbench,figqa-0014,labbench/figqa-0014,difficult;unique_unpredictable,0.4742477883441981,0.5542477883441982,hard,0.9166666875,0.046242774566473986,0.8526011560693642,0.10497237569060773,16,0.0833333125,0.0833333125,0.1863390074419869,-0.0044302291083864,0.02116010969677775,0.2557915151820054,166.0,26.0,140.0,False,True,False,True,False
1666,labbench,figqa-0045,labbench/figqa-0045,unique_unpredictable,0.5095711607688899,0.5495711607688899,medium,0.541666625,0.3583815028901734,0.8092485549132948,0.30939226519337015,16,0.458333375,0.458333375,0.3307190241227957,0.4059909828115318,0.2129507458505797,0.2261955734379134,112.0,34.0,111.0,False,False,False,True,False
1667,labbench,figqa-0095,labbench/figqa-0095,difficult,0.5089563159525397,0.5489563159525397,hard,0.7291666875,0.5144508670520231,0.3179190751445087,0.44751381215469616,16,0.2708333125,0.2708333125,0.3578242859534409,0.3274160035974969,0.2642624143326633,0.0852077242230449,85.0,119.0,112.0,False,True,False,False,False
1668,labbench,figqa-0019,labbench/figqa-0019,unique_unpredictable,0.5080055888473837,0.5480055888473837,medium,0.5833333125,0.24855491329479767,0.8786127167630058,0.3701657458563536,16,0.4166666875,0.4166666875,0.3435922314719002,0.4990405418580909,0.17936366179443822,0.28636559467894795,131.0,22.0,114.0,False,False,False,True,False
1669,labbench,figqa-0109,labbench/figqa-0109,difficult,0.5078135759453941,0.5478135759453941,hard,0.8333333125,0.28901734104046245,0.6358381502890174,0.26243093922651933,16,0.1666666875,0.1666666875,0.3118048379106149,0.3130434547277494,0.1921540421711904,0.1440790781143979,124.0,64.0,115.0,False,True,False,False,False
