task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
pixiu/pixiu-edtsum-edtsum3,pixiu,pixiu-edtsum-edtsum3,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-edtsum-edtsum4,pixiu,pixiu-edtsum-edtsum4,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-edtsum-edtsum5,pixiu,pixiu-edtsum-edtsum5,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-edtsum-edtsum6,pixiu,pixiu-edtsum-edtsum6,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-edtsum-edtsum8,pixiu,pixiu-edtsum-edtsum8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-finerord-finerord1,pixiu,pixiu-finerord-finerord1,16,0,0.0,0.875,0.33071891388307384,0.0,1.0,0.875,0.875,0.33071891388307384,0.8668140483875061,easy,0,0
pixiu/pixiu-finerord-finerord11,pixiu,pixiu-finerord-finerord11,16,0,0.0,0.9365264375,0.10835347967472524,0.64955,0.987333,0.9365264375,0.9365264375,0.10835347967472524,0.42859300325980115,easy,0,0
pixiu/pixiu-finerord-finerord13,pixiu,pixiu-finerord-finerord13,16,0,0.0,0.916666625,0.2204793861616872,0.333333,1.0,0.916666625,0.916666625,0.2204793861616872,0.8668140483875062,easy,0,0
pixiu/pixiu-finqa-finqa13,pixiu,pixiu-finqa-finqa13,16,0,0.0,0.2291666875,0.4034357878223495,0.0,1.0,0.2291666875,0.2291666875,0.4034357878223495,0.32946506285997457,hard,0,0
pixiu/pixiu-finqa-finqa2,pixiu,pixiu-finqa-finqa2,16,0,0.0,0.0833333125,0.24999997916667885,0.0,1.0,0.0833333125,0.0833333125,0.24999997916667885,0.27494305908446887,hard,0,0
pixiu/pixiu-finqa-finqa4,pixiu,pixiu-finqa-finqa4,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.333333,0.0208333125,0.0208333125,0.08068707235883481,0.220550961257328,frontier,0,0
pixiu/pixiu-finred-finred1,pixiu,pixiu-finred-finred1,16,0,0.0,0.12099862500000001,0.16022220393483036,0.0,0.5,0.12099862500000001,0.12099862500000001,0.16022220393483036,0.21626160953130377,hard,0,0
pixiu/pixiu-finred-finred11,pixiu,pixiu-finred-finred11,16,0,0.0,0.28125,0.3527169490427133,0.0,1.0,0.28125,0.28125,0.3527169490427133,0.4187548163574821,hard,0,0
pixiu/pixiu-finred-finred13,pixiu,pixiu-finred-finred13,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-finred-finred14,pixiu,pixiu-finred-finred14,16,0,0.0,0.84027775,0.2720770198065476,0.222222,1.0,0.84027775,0.84027775,0.2720770198065476,0.3419472894555192,easy,0,0
pixiu/pixiu-finred-finred2,pixiu,pixiu-finred-finred2,16,0,0.0,0.1819444375,0.22828115292358478,0.0,0.666667,0.1819444375,0.1819444375,0.22828115292358478,0.13926733003996886,hard,0,0
pixiu/pixiu-finred-finred4,pixiu,pixiu-finred-finred4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-finred-finred6,pixiu,pixiu-finred-finred6,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-fiqasa-fiqasa943,pixiu,pixiu-fiqasa-fiqasa943,16,0,0.0,0.7916666875,0.30900830681486513,0.0,1.0,0.7916666875,0.7916666875,0.30900830681486513,0.5105025531902093,easy,0,0
pixiu/pixiu-fiqasa-fiqasa947,pixiu,pixiu-fiqasa-fiqasa947,16,0,0.0,0.729166625,0.41195253864642506,0.0,1.0,0.729166625,0.729166625,0.41195253864642506,0.5463293832678449,easy,0,0
pixiu/pixiu-fiqasa-fiqasa949,pixiu,pixiu-fiqasa-fiqasa949,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.41293198106391144,saturated,0,0
pixiu/pixiu-fnxl-fnxl1,pixiu,pixiu-fnxl-fnxl1,16,0,0.0,0.430066625,0.3534886589488896,0.018503,0.985426,0.430066625,0.430066625,0.3534886589488896,0.44808641284098294,medium,0,0
pixiu/pixiu-fnxl-fnxl3,pixiu,pixiu-fnxl-fnxl3,16,0,0.0,0.5878301875,0.22516958804621537,0.205279,0.983598,0.5878301875,0.5878301875,0.22516958804621537,0.5952144768730679,medium,0,0
pixiu/pixiu-fnxl-fnxl5,pixiu,pixiu-fnxl-fnxl5,16,0,0.0,0.41632112499999996,0.1594317241583662,0.135823,0.829222,0.41632112499999996,0.41632112499999996,0.1594317241583662,0.6016835807149077,medium,0,0
pixiu/pixiu-fomc-fomc1,pixiu,pixiu-fomc-fomc1,16,0,0.0,0.2708333125,0.3947353334919042,0.0,1.0,0.2708333125,0.2708333125,0.3947353334919042,0.0994251332206669,hard,0,0
pixiu/pixiu-fomc-fomc11,pixiu,pixiu-fomc-fomc11,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.41293198106391144,saturated,0,0
pixiu/pixiu-fomc-fomc13,pixiu,pixiu-fomc-fomc13,16,0,0.0,0.85416675,0.26269827829029924,0.0,1.0,0.85416675,0.85416675,0.26269827829029924,0.6489278896911007,easy,0,0
pixiu/pixiu-fomc-fomc2,pixiu,pixiu-fomc-fomc2,16,0,0.0,0.8541666875,0.3326816428972898,0.0,1.0,0.8541666875,0.8541666875,0.3326816428972898,0.8881751507035154,easy,0,0
pixiu/pixiu-fomc-fomc5,pixiu,pixiu-fomc-fomc5,16,0,0.0,0.895833375,0.19432038353801018,0.333333,1.0,0.895833375,0.895833375,0.19432038353801018,0.9313919008415834,easy,0,0
pixiu/pixiu-fpb-fpb3880,pixiu,pixiu-fpb-fpb3880,16,0,0.0,0.916666625,0.2204793861616872,0.333333,1.0,0.916666625,0.916666625,0.2204793861616872,0.5405844823145138,easy,0,0
pixiu/pixiu-fpb-fpb3881,pixiu,pixiu-fpb-fpb3881,16,0,0.0,0.8333333125,0.3118048379106149,0.0,1.0,0.8333333125,0.8333333125,0.3118048379106149,0.8238199514561815,easy,0,0
pixiu/pixiu-fpb-fpb3882,pixiu,pixiu-fpb-fpb3882,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-fpb-fpb3883,pixiu,pixiu-fpb-fpb3883,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.7388861489184059,easy,0,0
pixiu/pixiu-fpb-fpb3885,pixiu,pixiu-fpb-fpb3885,16,0,0.0,0.9583333125,0.16137438677912877,0.333333,1.0,0.9583333125,0.9583333125,0.16137438677912877,0.4129319810639113,saturated,0,0
pixiu/pixiu-fpb-fpb3887,pixiu,pixiu-fpb-fpb3887,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-fpb-fpb3889,pixiu,pixiu-fpb-fpb3889,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-fsrl-fsrl0,pixiu,pixiu-fsrl-fsrl0,1,15,0.9375,0.504886,0.0,0.504886,0.504886,0.504886,0.504886,0.0,,medium,0,0
pixiu/pixiu-fsrl-fsrl1,pixiu,pixiu-fsrl-fsrl1,16,0,0.0,0.60123625,0.25405110397824,0.0,1.0,0.60123625,0.60123625,0.25405110397824,0.8563368072628004,medium,0,0
pixiu/pixiu-fsrl-fsrl10,pixiu,pixiu-fsrl-fsrl10,2,14,0.875,0.392572,0.392572,0.0,0.785144,0.392572,0.392572,0.392572,,medium,0,0
pixiu/pixiu-fsrl-fsrl11,pixiu,pixiu-fsrl-fsrl11,1,15,0.9375,0.220158,0.0,0.220158,0.220158,0.220158,0.220158,0.0,,hard,0,0
pixiu/pixiu-fsrl-fsrl12,pixiu,pixiu-fsrl-fsrl12,1,15,0.9375,0.41334,0.0,0.41334,0.41334,0.41334,0.41334,0.0,,medium,0,0
pixiu/pixiu-fsrl-fsrl13,pixiu,pixiu-fsrl-fsrl13,16,0,0.0,0.394949625,0.22538991533780828,0.0,1.0,0.394949625,0.394949625,0.22538991533780828,0.6737062359457325,medium,0,0
pixiu/pixiu-fsrl-fsrl2,pixiu,pixiu-fsrl-fsrl2,16,0,0.0,0.4821686875,0.17504522282995855,0.127536,0.765217,0.4821686875,0.4821686875,0.17504522282995855,0.8161044222607599,medium,0,0
pixiu/pixiu-fsrl-fsrl3,pixiu,pixiu-fsrl-fsrl3,1,15,0.9375,0.487302,0.0,0.487302,0.487302,0.487302,0.487302,0.0,,medium,0,0
pixiu/pixiu-fsrl-fsrl6,pixiu,pixiu-fsrl-fsrl6,16,0,0.0,0.51049375,0.22353957817171324,0.0,1.0,0.51049375,0.51049375,0.22353957817171324,0.7530260479669822,medium,0,0
pixiu/pixiu-fsrl-fsrl7,pixiu,pixiu-fsrl-fsrl7,2,14,0.875,0.190873,0.190873,0.0,0.381746,0.190873,0.190873,0.190873,,hard,0,0
pixiu/pixiu-fsrl-fsrl8,pixiu,pixiu-fsrl-fsrl8,16,0,0.0,0.5050754375,0.19046861226523937,0.134336,0.815038,0.5050754375,0.5050754375,0.19046861226523937,0.6747767762933563,medium,0,0
pixiu/pixiu-german-german000000,pixiu,pixiu-german-german000000,2,14,0.875,0.8333335,0.1666665,0.666667,1.0,0.8333335,0.8333335,0.1666665,,easy,0,0
pixiu/pixiu-german-german000002,pixiu,pixiu-german-german000002,16,0,0.0,0.47916662499999996,0.47094395271330786,0.0,1.0,0.47916662499999996,0.47916662499999996,0.47094395271330786,0.4665023652690312,medium,0,0
pixiu/pixiu-german-german000003,pixiu,pixiu-german-german000003,16,0,0.0,0.5416666875,0.4545296924508506,0.0,1.0,0.5416666875,0.5416666875,0.4545296924508506,0.3139555029273924,medium,0,0
pixiu/pixiu-german-german000006,pixiu,pixiu-german-german000006,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-german-german000007,pixiu,pixiu-german-german000007,16,0,0.0,0.9375000625000001,0.13010399486250832,0.666667,1.0,0.9375000625000001,0.9375000625000001,0.13010399486250832,0.7141368007756487,easy,0,0
pixiu/pixiu-german-german000009,pixiu,pixiu-german-german000009,16,0,0.0,0.5416666875,0.38864085418508804,0.0,1.0,0.5416666875,0.5416666875,0.38864085418508804,0.4281446245983531,medium,0,0
pixiu/pixiu-german-german000010,pixiu,pixiu-german-german000010,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-german-german000012,pixiu,pixiu-german-german000012,16,0,0.0,0.6874999374999999,0.41614556059651003,0.0,1.0,0.6874999374999999,0.6874999374999999,0.41614556059651003,0.7631045534111102,medium,0,0
pixiu/pixiu-german-german000013,pixiu,pixiu-german-german000013,16,0,0.0,0.7083333749999999,0.38864080728014055,0.0,1.0,0.7083333749999999,0.7083333749999999,0.38864080728014055,0.820413932242467,easy,0,0
pixiu/pixiu-headlines-headlines82164,pixiu,pixiu-headlines-headlines82164,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-headlines-headlines82165,pixiu,pixiu-headlines-headlines82165,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.7341460667105538,easy,0,0
pixiu/pixiu-headlines-headlines82166,pixiu,pixiu-headlines-headlines82166,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-headlines-headlines82168,pixiu,pixiu-headlines-headlines82168,16,0,0.0,0.31250006249999995,0.34296005573015875,0.0,1.0,0.31250006249999995,0.31250006249999995,0.34296005573015875,-0.46989670807654116,medium,0,0
pixiu/pixiu-headlines-headlines82169,pixiu,pixiu-headlines-headlines82169,2,14,0.875,0.8333335,0.1666665,0.666667,1.0,0.8333335,0.8333335,0.1666665,,easy,0,0
pixiu/pixiu-headlines-headlines82170,pixiu,pixiu-headlines-headlines82170,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-headlines-headlines82171,pixiu,pixiu-headlines-headlines82171,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-headlines-headlines82172,pixiu,pixiu-headlines-headlines82172,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-headlines-headlines82173,pixiu,pixiu-headlines-headlines82173,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.10648890258628793,saturated,0,0
pixiu/pixiu-headlines-headlines82174,pixiu,pixiu-headlines-headlines82174,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-ma-ma0,pixiu,pixiu-ma-ma0,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-ma-ma1,pixiu,pixiu-ma-ma1,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ma-ma10,pixiu,pixiu-ma-ma10,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-ma-ma11,pixiu,pixiu-ma-ma11,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-ma-ma12,pixiu,pixiu-ma-ma12,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ma-ma13,pixiu,pixiu-ma-ma13,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ma-ma2,pixiu,pixiu-ma-ma2,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-ma-ma3,pixiu,pixiu-ma-ma3,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-ma-ma4,pixiu,pixiu-ma-ma4,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.41293198106391144,saturated,0,0
pixiu/pixiu-ma-ma5,pixiu,pixiu-ma-ma5,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ma-ma8,pixiu,pixiu-ma-ma8,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-ma-ma9,pixiu,pixiu-ma-ma9,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-mlesg-mlesg1,pixiu,pixiu-mlesg-mlesg1,16,0,0.0,0.5625000625,0.3858387857336709,0.0,1.0,0.5625000625,0.5625000625,0.3858387857336709,-0.08724585370869323,medium,0,0
pixiu/pixiu-mlesg-mlesg10,pixiu,pixiu-mlesg-mlesg10,16,0,0.0,0.5625,0.49607837082461076,0.0,1.0,0.5625,0.5625,0.49607837082461076,0.6859279123941754,medium,0,0
pixiu/pixiu-mlesg-mlesg11,pixiu,pixiu-mlesg-mlesg11,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-mlesg-mlesg12,pixiu,pixiu-mlesg-mlesg12,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-mlesg-mlesg13,pixiu,pixiu-mlesg-mlesg13,3,13,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-mlesg-mlesg14,pixiu,pixiu-mlesg-mlesg14,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-mlesg-mlesg2,pixiu,pixiu-mlesg-mlesg2,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-mlesg-mlesg3,pixiu,pixiu-mlesg-mlesg3,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.41293198106391144,saturated,0,0
pixiu/pixiu-mlesg-mlesg4,pixiu,pixiu-mlesg-mlesg4,16,0,0.0,0.9583333125,0.16137438677912877,0.333333,1.0,0.9583333125,0.9583333125,0.16137438677912877,0.7713614692119416,saturated,0,0
pixiu/pixiu-mlesg-mlesg5,pixiu,pixiu-mlesg-mlesg5,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-mlesg-mlesg6,pixiu,pixiu-mlesg-mlesg6,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-mlesg-mlesg7,pixiu,pixiu-mlesg-mlesg7,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-mlesg-mlesg8,pixiu,pixiu-mlesg-mlesg8,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-mlesg-mlesg9,pixiu,pixiu-mlesg-mlesg9,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-multifin-multifineng0,pixiu,pixiu-multifin-multifineng0,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-multifin-multifineng1,pixiu,pixiu-multifin-multifineng1,16,0,0.0,0.72916675,0.3378598955599976,0.0,1.0,0.72916675,0.72916675,0.3378598955599976,0.793342173836997,easy,0,0
pixiu/pixiu-multifin-multifineng11,pixiu,pixiu-multifin-multifineng11,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-multifin-multifineng12,pixiu,pixiu-multifin-multifineng12,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-multifin-multifineng13,pixiu,pixiu-multifin-multifineng13,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-multifin-multifineng3,pixiu,pixiu-multifin-multifineng3,16,0,0.0,0.9583333125,0.16137438677912877,0.333333,1.0,0.9583333125,0.9583333125,0.16137438677912877,0.4129319810639113,saturated,0,0
pixiu/pixiu-multifin-multifineng4,pixiu,pixiu-multifin-multifineng4,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-multifin-multifineng6,pixiu,pixiu-multifin-multifineng6,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-multifin-multifineng7,pixiu,pixiu-multifin-multifineng7,16,0,0.0,0.6666667500000001,0.3726780148839109,0.0,1.0,0.6666667500000001,0.6666667500000001,0.3726780148839109,0.5318020967917108,medium,0,0
pixiu/pixiu-multifin-multifineng8,pixiu,pixiu-multifin-multifineng8,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.15966305555235494,easy,0,0
pixiu/pixiu-multifin-multifineng9,pixiu,pixiu-multifin-multifineng9,16,0,0.0,0.916666625,0.2204793861616872,0.333333,1.0,0.916666625,0.916666625,0.2204793861616872,0.8668140483875062,easy,0,0
pixiu/pixiu-ner-ner00000,pixiu,pixiu-ner-ner00000,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ner-ner00001,pixiu,pixiu-ner-ner00001,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-ner-ner00003,pixiu,pixiu-ner-ner00003,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ner-ner00005,pixiu,pixiu-ner-ner00005,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ner-ner00007,pixiu,pixiu-ner-ner00007,16,0,0.0,0.60069425,0.3711705613975703,0.0,0.958333,0.60069425,0.60069425,0.3711705613975703,0.24171919696955838,medium,0,0
pixiu/pixiu-ner-ner00008,pixiu,pixiu-ner-ner00008,1,15,0.9375,0.857576,0.0,0.857576,0.857576,0.857576,0.857576,0.0,,easy,0,0
pixiu/pixiu-ner-ner00009,pixiu,pixiu-ner-ner00009,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-ner-ner00010,pixiu,pixiu-ner-ner00010,2,14,0.875,0.4871795,0.16239349999999997,0.324786,0.649573,0.4871795,0.4871795,0.16239349999999997,,medium,0,0
pixiu/pixiu-ner-ner00011,pixiu,pixiu-ner-ner00011,16,0,0.0,0.880952375,0.24026823998759048,0.0,0.965368,0.880952375,0.880952375,0.24026823998759048,0.6475223607641732,easy,0,0
pixiu/pixiu-ner-ner00012,pixiu,pixiu-ner-ner00012,1,15,0.9375,0.91954,0.0,0.91954,0.91954,0.91954,0.91954,0.0,,easy,0,0
pixiu/pixiu-ner-ner00013,pixiu,pixiu-ner-ner00013,2,14,0.875,0.8087435000000001,0.16393450000000004,0.644809,0.972678,0.8087435000000001,0.8087435000000001,0.16393450000000004,,easy,0,0
pixiu/pixiu-ner-ner00014,pixiu,pixiu-ner-ner00014,1,15,0.9375,0.590909,0.0,0.590909,0.590909,0.590909,0.590909,0.0,,medium,0,0
pixiu/pixiu-smacl-aclsm23336,pixiu,pixiu-smacl-aclsm23336,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-smacl-aclsm23337,pixiu,pixiu-smacl-aclsm23337,2,14,0.875,0.6666665,0.3333335,0.333333,1.0,0.6666665,0.6666665,0.3333335,,medium,0,0
pixiu/pixiu-smacl-aclsm23338,pixiu,pixiu-smacl-aclsm23338,16,0,0.0,0.4375,0.3673999107845564,0.0,1.0,0.4375,0.4375,0.3673999107845564,0.035791098829271985,medium,0,0
pixiu/pixiu-smacl-aclsm23339,pixiu,pixiu-smacl-aclsm23339,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-smacl-aclsm23340,pixiu,pixiu-smacl-aclsm23340,16,0,0.0,0.6458333125,0.39910930237604064,0.0,1.0,0.6458333125,0.6458333125,0.39910930237604064,-0.3537159717123568,medium,0,0
pixiu/pixiu-smacl-aclsm23341,pixiu,pixiu-smacl-aclsm23341,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smacl-aclsm23342,pixiu,pixiu-smacl-aclsm23342,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smacl-aclsm23343,pixiu,pixiu-smacl-aclsm23343,1,15,0.9375,0.666667,0.0,0.666667,0.666667,0.666667,0.666667,0.0,,medium,0,0
pixiu/pixiu-smacl-aclsm23345,pixiu,pixiu-smacl-aclsm23345,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-smacl-aclsm23346,pixiu,pixiu-smacl-aclsm23346,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smacl-aclsm23347,pixiu,pixiu-smacl-aclsm23347,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-smacl-aclsm23348,pixiu,pixiu-smacl-aclsm23348,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-smacl-aclsm23349,pixiu,pixiu-smacl-aclsm23349,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-smbigdata-bigdatasm5695,pixiu,pixiu-smbigdata-bigdatasm5695,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smbigdata-bigdatasm5696,pixiu,pixiu-smbigdata-bigdatasm5696,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smbigdata-bigdatasm5697,pixiu,pixiu-smbigdata-bigdatasm5697,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-smbigdata-bigdatasm5698,pixiu,pixiu-smbigdata-bigdatasm5698,2,14,0.875,0.5,0.5,0.0,1.0,0.5,0.5,0.5,,medium,0,0
pixiu/pixiu-smbigdata-bigdatasm5699,pixiu,pixiu-smbigdata-bigdatasm5699,2,14,0.875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smbigdata-bigdatasm5700,pixiu,pixiu-smbigdata-bigdatasm5700,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-smbigdata-bigdatasm5701,pixiu,pixiu-smbigdata-bigdatasm5701,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-smbigdata-bigdatasm5702,pixiu,pixiu-smbigdata-bigdatasm5702,2,14,0.875,0.666667,0.0,0.666667,0.666667,0.666667,0.666667,0.0,,medium,0,0
pixiu/pixiu-smbigdata-bigdatasm5703,pixiu,pixiu-smbigdata-bigdatasm5703,1,15,0.9375,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
pixiu/pixiu-smbigdata-bigdatasm5704,pixiu,pixiu-smbigdata-bigdatasm5704,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-smbigdata-bigdatasm5705,pixiu,pixiu-smbigdata-bigdatasm5705,16,0,0.0,0.8125000625,0.2879223874854274,0.0,1.0,0.8125000625,0.8125000625,0.2879223874854274,0.3728395358331859,easy,0,0
pixiu/pixiu-smbigdata-bigdatasm5706,pixiu,pixiu-smbigdata-bigdatasm5706,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-smbigdata-bigdatasm5707,pixiu,pixiu-smbigdata-bigdatasm5707,3,13,0.8125,0.8888889999999999,0.15713468312883697,0.666667,1.0,0.8888889999999999,0.8888889999999999,0.15713468312883697,,easy,0,0
pixiu/pixiu-smbigdata-bigdatasm5708,pixiu,pixiu-smbigdata-bigdatasm5708,16,0,0.0,0.3125000625,0.41614556059651,0.0,1.0,0.3125000625,0.3125000625,0.41614556059651,0.4163288376522524,medium,0,0
pixiu/pixiu-smbigdata-bigdatasm5709,pixiu,pixiu-smbigdata-bigdatasm5709,2,14,0.875,0.6666665,0.3333335,0.333333,1.0,0.6666665,0.6666665,0.3333335,,medium,0,0
pixiu/pixiu-smcikm-cikmsm3827,pixiu,pixiu-smcikm-cikmsm3827,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
pixiu/pixiu-smcikm-cikmsm3829,pixiu,pixiu-smcikm-cikmsm3829,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,,medium,0,0
pixiu/pixiu-smcikm-cikmsm3830,pixiu,pixiu-smcikm-cikmsm3830,0,16,1.0,,,,,,,,,unknown,0,0
pixiu/pixiu-smcikm-cikmsm3831,pixiu,pixiu-smcikm-cikmsm3831,16,0,0.0,0.2708333125,0.3578242859534409,0.0,1.0,0.2708333125,0.2708333125,0.3578242859534409,0.30440526856185524,hard,0,0
